Loc [144]		0000000000000000		0
Loc [145]		0000000000000000		0
Loc [146]		0000000000000000		0
Loc [147]		0000000000000000		0
Loc [148]		0000000000000000		0
Loc [149]		0000000000000000		0
Loc [150]		0000000000000000		0
Loc [151]		0000000000000000		0
Loc [152]		0000000000000000		0
Loc [153]		0000000000000000		0
Loc [154]		0000000000000000		0
Loc [155]		0000000000000000		0
Loc [156]		0000000000000000		0
Loc [157]		0000000000000000		0
Loc [158]		0000000000000000		0
Loc [159]		0000000000000000		0
Loc [160]		0000000000000000		0
Loc [161]		0000000000000000		0
Loc [162]		0000000000000000		0
Loc [163]		0000000000000000		0
Loc [164]		0000000000000000		0
Loc [165]		0000000000000000		0
Loc [166]		0000000000000000		0
Loc [167]		0000000000000000		0
Loc [168]		0000000000000000		0
Loc [169]		0000000000000000		0
Loc [170]		0000000000000000		0
Loc [171]		0000000000000000		0
Loc [172]		0000000000000000		0
Loc [173]		0000000000000000		0
Loc [174]		0000000000000000		0
Loc [175]		0000000000000000		0
Loc [176]		0000000000000000		0
Loc [177]		0000000000000000		0
Loc [178]		0000000000000000		0
Loc [179]		0000000000000000		0
Loc [180]		0000000000000000		0
Loc [181]		0000000000000000		0
Loc [182]		0000000000000000		0
Loc [183]		0000000000000000		0
Loc [184]		0000000000000000		0
Loc [185]		0000000000000000		0
Loc [186]		0000000000000000		0
Loc [187]		0000000000000000		0
Loc [188]		0000000000000000		0
Loc [189]		0000000000000000		0
Loc [190]		0000000000000000		0
Loc [191]		0000000000000000		0
Loc [192]		0000000000000000		0
Loc [193]		0000000000000000		0
Loc [194]		0000000000000000		0
Loc [195]		0000000000000000		0
Loc [196]		0000000000000000		0
Loc [197]		0000000000000000		0
Loc [198]		0000000000000000		0
Loc [199]		0000000000000000		0
Loc [200]		0000000000000000		0
Loc [201]		0000000000000000		0
Loc [202]		0000000000000000		0
Loc [203]		0000000000000000		0
Loc [204]		0000000000000000		0
Loc [205]		0000000000000000		0
Loc [206]		0000000000000000		0
Loc [207]		0000000000000000		0
Loc [208]		0000000000000000		0
Loc [209]		0000000000000000		0
Loc [210]		0000000000000000		0
Loc [211]		0000000000000000		0
Loc [212]		0000000000000000		0
Loc [213]		0000000000000000		0
Loc [214]		0000000000000000		0
Loc [215]		0000000000000000		0
Loc [216]		0000000000000000		0
Loc [217]		0000000000000000		0
Loc [218]		0000000000000000		0
Loc [219]		0000000000000000		0
Loc [220]		0000000000000000		0
Loc [221]		0000000000000000		0
Loc [222]		0000000000000000		0
Loc [223]		0000000000000000		0
Loc [224]		0000000000000000		0
Loc [225]		0000000000000000		0
Loc [226]		0000000000000000		0
Loc [227]		0000000000000000		0
Loc [228]		0000000000000000		0
Loc [229]		0000000000000000		0
Loc [230]		0000000000000000		0
Loc [231]		0000000000000000		0
Loc [232]		0000000000000000		0
Loc [233]		0000000000000000		0
Loc [234]		0000000000000000		0
Loc [235]		0000000000000000		0
Loc [236]		0000000000000000		0
Loc [237]		0000000000000000		0
Loc [238]		0000000000000000		0
Loc [239]		0000000000000000		0
Loc [240]		0000000000000000		0
Loc [241]		0000000000000000		0
Loc [242]		0000000000000000		0
Loc [243]		0000000000000000		0
Loc [244]		0000000000000000		0
Loc [245]		0000000000000000		0
Loc [246]		0000000000000000		0
Loc [247]		0000000000000000		0
Loc [248]		0000000000000000		0
Loc [249]		0000000000000000		0
Loc [250]		0000000000000000		0
Loc [251]		0000000000000000		0
Loc [252]		0000000000000000		0
Loc [253]		0000000000000000		0
Loc [254]		0000000000000000		0
Loc [255]		0000000000000000		0
Loc [256]		0000000000000000		0
Loc [257]		0000000000000000		0
Loc [258]		0000000000000000		0
Loc [259]		0000000000000000		0
Loc [260]		0000000000000000		0
Loc [261]		0000000000000000		0
Loc [262]		0000000000000000		0
Loc [263]		0000000000000000		0
Loc [264]		0000000000000000		0
Loc [265]		0000000000000000		0
Loc [266]		0000000000000000		0
Loc [267]		0000000000000000		0
Loc [268]		0000000000000000		0
Loc [269]		0000000000000000		0
Loc [270]		0000000000000000		0
Loc [271]		0000000000000000		0
Loc [272]		0000000000000000		0
Loc [273]		0000000000000000		0
Loc [274]		0000000000000000		0
Loc [275]		0000000000000000		0
Loc [276]		0000000000000000		0
Loc [277]		0000000000000000		0
Loc [278]		0000000000000000		0
Loc [279]		0000000000000000		0
Loc [280]		0000000000000000		0
Loc [281]		0000000000000000		0
Loc [282]		0000000000000000		0
Loc [283]		0000000000000000		0
Loc [284]		0000000000000000		0
Loc [285]		0000000000000000		0
Loc [286]		0000000000000000		0
Loc [287]		0000000000000000		0
Loc [288]		0000000000000000		0
Loc [289]		0000000000000000		0
Loc [290]		0000000000000000		0
Loc [291]		0000000000000000		0
Loc [292]		0000000000000000		0
Loc [293]		0000000000000000		0
Loc [294]		0000000000000000		0
Loc [295]		0000000000000000		0
Loc [296]		0000000000000000		0
Loc [297]		0000000000000000		0
Loc [298]		0000000000000000		0
Loc [299]		0000000000000000		0
Loc [300]		0000000000000000		0
Loc [301]		0000000000000000		0
Loc [302]		0000000000000000		0
Loc [303]		0000000000000000		0
Loc [304]		0000000000000000		0
Loc [305]		0000000000000000		0
Loc [306]		0000000000000000		0
Loc [307]		0000000000000000		0
Loc [308]		0000000000000000		0
Loc [309]		0000000000000000		0
Loc [310]		0000000000000000		0
Loc [311]		0000000000000000		0
Loc [312]		0000000000000000		0
Loc [313]		0000000000000000		0
Loc [314]		0000000000000000		0
Loc [315]		0000000000000000		0
Loc [316]		0000000000000000		0
Loc [317]		0000000000000000		0
Loc [318]		0000000000000000		0
Loc [319]		0000000000000000		0
Loc [320]		0000000000000000		0
Loc [321]		0000000000000000		0
Loc [322]		0000000000000000		0
Loc [323]		0000000000000000		0
Loc [324]		0000000000000000		0
Loc [325]		0000000000000000		0
Loc [326]		0000000000000000		0
Loc [327]		0000000000000000		0
Loc [328]		0000000000000000		0
Loc [329]		0000000000000000		0
Loc [330]		0000000000000000		0
Loc [331]		0000000000000000		0
Loc [332]		0000000000000000		0
Loc [333]		0000000000000000		0
Loc [334]		0000000000000000		0
Loc [335]		0000000000000000		0
Loc [336]		0000000000000000		0
Loc [337]		0000000000000000		0
Loc [338]		0000000000000000		0
Loc [339]		0000000000000000		0
Loc [340]		0000000000000000		0
Loc [341]		0000000000000000		0
Loc [342]		0000000000000000		0
Loc [343]		0000000000000000		0
Loc [344]		0000000000000000		0
Loc [345]		0000000000000000		0
Loc [346]		0000000000000000		0
Loc [347]		0000000000000000		0
Loc [348]		0000000000000000		0
Loc [349]		0000000000000000		0
Loc [350]		0000000000000000		0
Loc [351]		0000000000000000		0
Loc [352]		0000000000000000		0
Loc [353]		0000000000000000		0
Loc [354]		0000000000000000		0
Loc [355]		0000000000000000		0
Loc [356]		0000000000000000		0
Loc [357]		0000000000000000		0
Loc [358]		0000000000000000		0
Loc [359]		0000000000000000		0
Loc [360]		0000000000000000		0
Loc [361]		0000000000000000		0
Loc [362]		0000000000000000		0
Loc [363]		0000000000000000		0
Loc [364]		0000000000000000		0
Loc [365]		0000000000000000		0
Loc [366]		0000000000000000		0
Loc [367]		0000000000000000		0
Loc [368]		0000000000000000		0
Loc [369]		0000000000000000		0
Loc [370]		0000000000000000		0
Loc [371]		0000000000000000		0
Loc [372]		0000000000000000		0
Loc [373]		0000000000000000		0
Loc [374]		0000000000000000		0
Loc [375]		0000000000000000		0
Loc [376]		0000000000000000		0
Loc [377]		0000000000000000		0
Loc [378]		0000000000000000		0
Loc [379]		0000000000000000		0
Loc [380]		0000000000000000		0
Loc [381]		0000000000000000		0
Loc [382]		0000000000000000		0
Loc [383]		0000000000000000		0
Loc [384]		0000000000000000		0
Loc [385]		0000000000000000		0
Loc [386]		0000000000000000		0
Loc [387]		0000000000000000		0
Loc [388]		0000000000000000		0
Loc [389]		0000000000000000		0
Loc [390]		0000000000000000		0
Loc [391]		0000000000000000		0
Loc [392]		0000000000000000		0
Loc [393]		0000000000000000		0
Loc [394]		0000000000000000		0
Loc [395]		0000000000000000		0
Loc [396]		0000000000000000		0
Loc [397]		0000000000000000		0
Loc [398]		0000000000000000		0
Loc [399]		0000000000000000		0
Loc [400]		0000000000000000		0
Loc [401]		0000000000000000		0
Loc [402]		0000000000000000		0
Loc [403]		0000000000000000		0
Loc [404]		0000000000000000		0
Loc [405]		0000000000000000		0
Loc [406]		0000000000000000		0
Loc [407]		0000000000000000		0
Loc [408]		0000000000000000		0
Loc [409]		0000000000000000		0
Loc [410]		0000000000000000		0
Loc [411]		0000000000000000		0
Loc [412]		0000000000000000		0
Loc [413]		0000000000000000		0
Loc [414]		0000000000000000		0
Loc [415]		0000000000000000		0
Loc [416]		0000000000000000		0
Loc [417]		0000000000000000		0
Loc [418]		0000000000000000		0
Loc [419]		0000000000000000		0
Loc [420]		0000000000000000		0
Loc [421]		0000000000000000		0
Loc [422]		0000000000000000		0
Loc [423]		0000000000000000		0
Loc [424]		0000000000000000		0
Loc [425]		0000000000000000		0
Loc [426]		0000000000000000		0
Loc [427]		0000000000000000		0
Loc [428]		0000000000000000		0
Loc [429]		0000000000000000		0
Loc [430]		0000000000000000		0
Loc [431]		0000000000000000		0
Loc [432]		0000000000000000		0
Loc [433]		0000000000000000		0
Loc [434]		0000000000000000		0
Loc [435]		0000000000000000		0
Loc [436]		0000000000000000		0
Loc [437]		0000000000000000		0
Loc [438]		0000000000000000		0
Loc [439]		0000000000000000		0
Loc [440]		0000000000000000		0
Loc [441]		0000000000000000		0
Loc [442]		0000000000000000		0
Loc [443]		0000000000000000		0
Loc [444]		0000000000000000		0
Loc [445]		0000000000000000		0
Loc [446]		0000000000000000		0
Loc [447]		0000000000000000		0
Loc [448]		0000000000000000		0
Loc [449]		0000000000000000		0
Loc [450]		0000000000000000		0
Loc [451]		0000000000000000		0
Loc [452]		0000000000000000		0
Loc [453]		0000000000000000		0
Loc [454]		0000000000000000		0
Loc [455]		0000000000000000		0
Loc [456]		0000000000000000		0
Loc [457]		0000000000000000		0
Loc [458]		0000000000000000		0
Loc [459]		0000000000000000		0
Loc [460]		0000000000000000		0
Loc [461]		0000000000000000		0
Loc [462]		0000000000000000		0
Loc [463]		0000000000000000		0
Loc [464]		0000000000000000		0
Loc [465]		0000000000000000		0
Loc [466]		0000000000000000		0
Loc [467]		0000000000000000		0
Loc [468]		0000000000000000		0
Loc [469]		0000000000000000		0
Loc [470]		0000000000000000		0
Loc [471]		0000000000000000		0
Loc [472]		0000000000000000		0
Loc [473]		0000000000000000		0
Loc [474]		0000000000000000		0
Loc [475]		0000000000000000		0
Loc [476]		0000000000000000		0
Loc [477]		0000000000000000		0
Loc [478]		0000000000000000		0
Loc [479]		0000000000000000		0
Loc [480]		0000000000000000		0
Loc [481]		0000000000000000		0
Loc [482]		0000000000000000		0
Loc [483]		0000000000000000		0
Loc [484]		0000000000000000		0
Loc [485]		0000000000000000		0
Loc [486]		0000000000000000		0
Loc [487]		0000000000000000		0
Loc [488]		0000000000000000		0
Loc [489]		0000000000000000		0
Loc [490]		0000000000000000		0
Loc [491]		0000000000000000		0
Loc [492]		0000000000000000		0
Loc [493]		0000000000000000		0
Loc [494]		0000000000000000		0
Loc [495]		0000000000000000		0
Loc [496]		0000000000000000		0
Loc [497]		0000000000000000		0
Loc [498]		0000000000000000		0
Loc [499]		0000000000000000		0
Loc [500]		0000000000000000		0
Loc [501]		0000000000000000		0
Loc [502]		0000000000000000		0
Loc [503]		0000000000000000		0
Loc [504]		0000000000000000		0
Loc [505]		0000000000000000		0
Loc [506]		0000000000000000		0
Loc [507]		0000000000000000		0
Loc [508]		0000000000000000		0
Loc [509]		0000000000000000		0
Loc [510]		0000000000000000		0
Loc [511]		0000000000000000		0
Loc [512]		0000000000000000		0
Loc [513]		0000000000000000		0
Loc [514]		0000000000000000		0
Loc [515]		0000000000000000		0
Loc [516]		0000000000000000		0
Loc [517]		0000000000000000		0
Loc [518]		0000000000000000		0
Loc [519]		0000000000000000		0
Loc [520]		0000000000000000		0
Loc [521]		0000000000000000		0
Loc [522]		0000000000000000		0
Loc [523]		0000000000000000		0
Loc [524]		0000000000000000		0
Loc [525]		0000000000000000		0
Loc [526]		0000000000000000		0
Loc [527]		0000000000000000		0
Loc [528]		0000000000000000		0
Loc [529]		0000000000000000		0
Loc [530]		0000000000000000		0
Loc [531]		0000000000000000		0
Loc [532]		0000000000000000		0
Loc [533]		0000000000000000		0
Loc [534]		0000000000000000		0
Loc [535]		0000000000000000		0
Loc [536]		0000000000000000		0
Loc [537]		0000000000000000		0
Loc [538]		0000000000000000		0
Loc [539]		0000000000000000		0
Loc [540]		0000000000000000		0
Loc [541]		0000000000000000		0
Loc [542]		0000000000000000		0
Loc [543]		0000000000000000		0
Loc [544]		0000000000000000		0
Loc [545]		0000000000000000		0
Loc [546]		0000000000000000		0
Loc [547]		0000000000000000		0
Loc [548]		0000000000000000		0
Loc [549]		0000000000000000		0
Loc [550]		0000000000000000		0
Loc [551]		0000000000000000		0
Loc [552]		0000000000000000		0
Loc [553]		0000000000000000		0
Loc [554]		0000000000000000		0
Loc [555]		0000000000000000		0
Loc [556]		0000000000000000		0
Loc [557]		0000000000000000		0
Loc [558]		0000000000000000		0
Loc [559]		0000000000000000		0
Loc [560]		0000000000000000		0
Loc [561]		0000000000000000		0
Loc [562]		0000000000000000		0
Loc [563]		0000000000000000		0
Loc [564]		0000000000000000		0
Loc [565]		0000000000000000		0
Loc [566]		0000000000000000		0
Loc [567]		0000000000000000		0
Loc [568]		0000000000000000		0
Loc [569]		0000000000000000		0
Loc [570]		0000000000000000		0
Loc [571]		0000000000000000		0
Loc [572]		0000000000000000		0
Loc [573]		0000000000000000		0
Loc [574]		0000000000000000		0
Loc [575]		0000000000000000		0
Loc [576]		0000000000000000		0
Loc [577]		0000000000000000		0
Loc [578]		0000000000000000		0
Loc [579]		0000000000000000		0
Loc [580]		0000000000000000		0
Loc [581]		0000000000000000		0
Loc [582]		0000000000000000		0
Loc [583]		0000000000000000		0
Loc [584]		0000000000000000		0
Loc [585]		0000000000000000		0
Loc [586]		0000000000000000		0
Loc [587]		0000000000000000		0
Loc [588]		0000000000000000		0
Loc [589]		0000000000000000		0
Loc [590]		0000000000000000		0
Loc [591]		0000000000000000		0
Loc [592]		0000000000000000		0
Loc [593]		0000000000000000		0
Loc [594]		0000000000000000		0
Loc [595]		0000000000000000		0
Loc [596]		0000000000000000		0
Loc [597]		0000000000000000		0
Loc [598]		0000000000000000		0
Loc [599]		0000000000000000		0
Loc [600]		0000000000000000		0
Loc [601]		0000000000000000		0
Loc [602]		0000000000000000		0
Loc [603]		0000000000000000		0
Loc [604]		0000000000000000		0
Loc [605]		0000000000000000		0
Loc [606]		0000000000000000		0
Loc [607]		0000000000000000		0
Loc [608]		0000000000000000		0
Loc [609]		0000000000000000		0
Loc [610]		0000000000000000		0
Loc [611]		0000000000000000		0
Loc [612]		0000000000000000		0
Loc [613]		0000000000000000		0
Loc [614]		0000000000000000		0
Loc [615]		0000000000000000		0
Loc [616]		0000000000000000		0
Loc [617]		0000000000000000		0
Loc [618]		0000000000000000		0
Loc [619]		0000000000000000		0
Loc [620]		0000000000000000		0
Loc [621]		0000000000000000		0
Loc [622]		0000000000000000		0
Loc [623]		0000000000000000		0
Loc [624]		0000000000000000		0
Loc [625]		0000000000000000		0
Loc [626]		0000000000000000		0
Loc [627]		0000000000000000		0
Loc [628]		0000000000000000		0
Loc [629]		0000000000000000		0
Loc [630]		0000000000000000		0
Loc [631]		0000000000000000		0
Loc [632]		0000000000000000		0
Loc [633]		0000000000000000		0
Loc [634]		0000000000000000		0
Loc [635]		0000000000000000		0
Loc [636]		0000000000000000		0
Loc [637]		0000000000000000		0
Loc [638]		0000000000000000		0
Loc [639]		0000000000000000		0
Loc [640]		0000000000000000		0
Loc [641]		0000000000000000		0
Loc [642]		0000000000000000		0
Loc [643]		0000000000000000		0
Loc [644]		0000000000000000		0
Loc [645]		0000000000000000		0
Loc [646]		0000000000000000		0
Loc [647]		0000000000000000		0
Loc [648]		0000000000000000		0
Loc [649]		0000000000000000		0
Loc [650]		0000000000000000		0
Loc [651]		0000000000000000		0
Loc [652]		0000000000000000		0
Loc [653]		0000000000000000		0
Loc [654]		0000000000000000		0
Loc [655]		0000000000000000		0
Loc [656]		0000000000000000		0
Loc [657]		0000000000000000		0
Loc [658]		0000000000000000		0
Loc [659]		0000000000000000		0
Loc [660]		0000000000000000		0
Loc [661]		0000000000000000		0
Loc [662]		0000000000000000		0
Loc [663]		0000000000000000		0
Loc [664]		0000000000000000		0
Loc [665]		0000000000000000		0
Loc [666]		0000000000000000		0
Loc [667]		0000000000000000		0
Loc [668]		0000000000000000		0
Loc [669]		0000000000000000		0
Loc [670]		0000000000000000		0
Loc [671]		0000000000000000		0
Loc [672]		0000000000000000		0
Loc [673]		0000000000000000		0
Loc [674]		0000000000000000		0
Loc [675]		0000000000000000		0
Loc [676]		0000000000000000		0
Loc [677]		0000000000000000		0
Loc [678]		0000000000000000		0
Loc [679]		0000000000000000		0
Loc [680]		0000000000000000		0
Loc [681]		0000000000000000		0
Loc [682]		0000000000000000		0
Loc [683]		0000000000000000		0
Loc [684]		0000000000000000		0
Loc [685]		0000000000000000		0
Loc [686]		0000000000000000		0
Loc [687]		0000000000000000		0
Loc [688]		0000000000000000		0
Loc [689]		0000000000000000		0
Loc [690]		0000000000000000		0
Loc [691]		0000000000000000		0
Loc [692]		0000000000000000		0
Loc [693]		0000000000000000		0
Loc [694]		0000000000000000		0
Loc [695]		0000000000000000		0
Loc [696]		0000000000000000		0
Loc [697]		0000000000000000		0
Loc [698]		0000000000000000		0
Loc [699]		0000000000000000		0
Loc [700]		0000000000000000		0
Loc [701]		0000000000000000		0
Loc [702]		0000000000000000		0
Loc [703]		0000000000000000		0
Loc [704]		0000000000000000		0
Loc [705]		0000000000000000		0
Loc [706]		0000000000000000		0
Loc [707]		0000000000000000		0
Loc [708]		0000000000000000		0
Loc [709]		0000000000000000		0
Loc [710]		0000000000000000		0
Loc [711]		0000000000000000		0
Loc [712]		0000000000000000		0
Loc [713]		0000000000000000		0
Loc [714]		0000000000000000		0
Loc [715]		0000000000000000		0
Loc [716]		0000000000000000		0
Loc [717]		0000000000000000		0
Loc [718]		0000000000000000		0
Loc [719]		0000000000000000		0
Loc [720]		0000000000000000		0
Loc [721]		0000000000000000		0
Loc [722]		0000000000000000		0
Loc [723]		0000000000000000		0
Loc [724]		0000000000000000		0
Loc [725]		0000000000000000		0
Loc [726]		0000000000000000		0
Loc [727]		0000000000000000		0
Loc [728]		0000000000000000		0
Loc [729]		0000000000000000		0
Loc [730]		0000000000000000		0
Loc [731]		0000000000000000		0
Loc [732]		0000000000000000		0
Loc [733]		0000000000000000		0
Loc [734]		0000000000000000		0
Loc [735]		0000000000000000		0
Loc [736]		0000000000000000		0
Loc [737]		0000000000000000		0
Loc [738]		0000000000000000		0
Loc [739]		0000000000000000		0
Loc [740]		0000000000000000		0
Loc [741]		0000000000000000		0
Loc [742]		0000000000000000		0
Loc [743]		0000000000000000		0
Loc [744]		0000000000000000		0
Loc [745]		0000000000000000		0
Loc [746]		0000000000000000		0
Loc [747]		0000000000000000		0
Loc [748]		0000000000000000		0
Loc [749]		0000000000000000		0
Loc [750]		0000000000000000		0
Loc [751]		0000000000000000		0
Loc [752]		0000000000000000		0
Loc [753]		0000000000000000		0
Loc [754]		0000000000000000		0
Loc [755]		0000000000000000		0
Loc [756]		0000000000000000		0
Loc [757]		0000000000000000		0
Loc [758]		0000000000000000		0
Loc [759]		0000000000000000		0
Loc [760]		0000000000000000		0
Loc [761]		0000000000000000		0
Loc [762]		0000000000000000		0
Loc [763]		0000000000000000		0
Loc [764]		0000000000000000		0
Loc [765]		0000000000000000		0
Loc [766]		0000000000000000		0
Loc [767]		0000000000000000		0
Loc [768]		0000000000000000		0
Loc [769]		0000000000000000		0
Loc [770]		0000000000000000		0
Loc [771]		0000000000000000		0
Loc [772]		0000000000000000		0
Loc [773]		0000000000000000		0
Loc [774]		0000000000000000		0
Loc [775]		0000000000000000		0
Loc [776]		0000000000000000		0
Loc [777]		0000000000000000		0
Loc [778]		0000000000000000		0
Loc [779]		0000000000000000		0
Loc [780]		0000000000000000		0
Loc [781]		0000000000000000		0
Loc [782]		0000000000000000		0
Loc [783]		0000000000000000		0
Loc [784]		0000000000000000		0
Loc [785]		0000000000000000		0
Loc [786]		0000000000000000		0
Loc [787]		0000000000000000		0
Loc [788]		0000000000000000		0
Loc [789]		0000000000000000		0
Loc [790]		0000000000000000		0
Loc [791]		0000000000000000		0
Loc [792]		0000000000000000		0
Loc [793]		0000000000000000		0
Loc [794]		0000000000000000		0
Loc [795]		0000000000000000		0
Loc [796]		0000000000000000		0
Loc [797]		0000000000000000		0
Loc [798]		0000000000000000		0
Loc [799]		0000000000000000		0
Loc [800]		0000000000000000		0
Loc [801]		0000000000000000		0
Loc [802]		0000000000000000		0
Loc [803]		0000000000000000		0
Loc [804]		0000000000000000		0
Loc [805]		0000000000000000		0
Loc [806]		0000000000000000		0
Loc [807]		0000000000000000		0
Loc [808]		0000000000000000		0
Loc [809]		0000000000000000		0
Loc [810]		0000000000000000		0
Loc [811]		0000000000000000		0
Loc [812]		0000000000000000		0
Loc [813]		0000000000000000		0
Loc [814]		0000000000000000		0
Loc [815]		0000000000000000		0
Loc [816]		0000000000000000		0
Loc [817]		0000000000000000		0
Loc [818]		0000000000000000		0
Loc [819]		0000000000000000		0
Loc [820]		0000000000000000		0
Loc [821]		0000000000000000		0
Loc [822]		0000000000000000		0
Loc [823]		0000000000000000		0
Loc [824]		0000000000000000		0
Loc [825]		0000000000000000		0
Loc [826]		0000000000000000		0
Loc [827]		0000000000000000		0
Loc [828]		0000000000000000		0
Loc [829]		0000000000000000		0
Loc [830]		0000000000000000		0
Loc [831]		0000000000000000		0
Loc [832]		0000000000000000		0
Loc [833]		0000000000000000		0
Loc [834]		0000000000000000		0
Loc [835]		0000000000000000		0
Loc [836]		0000000000000000		0
Loc [837]		0000000000000000		0
Loc [838]		0000000000000000		0
Loc [839]		0000000000000000		0
Loc [840]		0000000000000000		0
Loc [841]		0000000000000000		0
Loc [842]		0000000000000000		0
Loc [843]		0000000000000000		0
Loc [844]		0000000000000000		0
Loc [845]		0000000000000000		0
Loc [846]		0000000000000000		0
Loc [847]		0000000000000000		0
Loc [848]		0000000000000000		0
Loc [849]		0000000000000000		0
Loc [850]		0000000000000000		0
Loc [851]		0000000000000000		0
Loc [852]		0000000000000000		0
Loc [853]		0000000000000000		0
Loc [854]		0000000000000000		0
Loc [855]		0000000000000000		0
Loc [856]		0000000000000000		0
Loc [857]		0000000000000000		0
Loc [858]		0000000000000000		0
Loc [859]		0000000000000000		0
Loc [860]		0000000000000000		0
Loc [861]		0000000000000000		0
Loc [862]		0000000000000000		0
Loc [863]		0000000000000000		0
Loc [864]		0000000000000000		0
Loc [865]		0000000000000000		0
Loc [866]		0000000000000000		0
Loc [867]		0000000000000000		0
Loc [868]		0000000000000000		0
Loc [869]		0000000000000000		0
Loc [870]		0000000000000000		0
